site,G1Known,G2Known,G3Known,G4Known,G5Known
olahraga.inilah.com,0.0,0.0,0.0,0.0,1.0
old-men.littlethings.com,1.0,0.0,0.0,0.0,0.0
old.citationmachine.net,0.0,1.0,0.0,0.0,0.0
ondemandkorea.com,0.0,0.0,1.0,0.0,0.0
oneperfectbite.blogspot.ca,0.0,0.0,1.0,0.0,0.0
onlinelibrary.wiley.com,0.0,0.0,1.0,0.0,0.0
onlinelibrary.wiley.com.proxy-remote.galib.uga.edu,0.0,1.0,0.0,0.0,0.0
onscenevideo.tv,0.0,0.0,0.0,0.0,1.0
openstudy.com,0.0,0.333333333333,0.0,0.666666666667,0.0
operationsports.com,0.0,1.0,0.0,0.0,0.0
opinion.inquirer.net,0.0,1.0,0.0,0.0,0.0
opposingviews.com,0.0,1.0,0.0,0.0,0.0
optimized-by.rubiconproject.com,0.5,0.5,0.0,0.0,0.0
orgjunkie.com,1.0,0.0,0.0,0.0,0.0
original.antiwar.com,1.0,0.0,0.0,0.0,0.0
orlandosentinel.com,0.75,0.25,0.0,0.0,0.0
orobits.tributes.com,1.0,0.0,0.0,0.0,0.0
osdir.com,1.0,0.0,0.0,0.0,0.0
otcmarkets.com,0.0,0.0,1.0,0.0,0.0
our.amplifinder.biz,0.0,1.0,0.0,0.0,0.0
ournourishingroots.com,0.0,1.0,0.0,0.0,0.0
ourtime.com,0.333333333333,0.666666666667,0.0,0.0,0.0
outdoorlife.com,0.0,1.0,0.0,0.0,0.0
outlook.com,0.309523809524,0.214285714286,0.309523809524,0.119047619048,0.047619047619
outsports.com,0.0,0.0,1.0,0.0,0.0
overstock.com,0.0,0.0,0.5,0.5,0.0
ox-d.bbm.servedbyopenx.com,0.0,0.0,1.0,0.0,0.0
ox-d.beforeitsnews.com,0.5,0.0,0.5,0.0,0.0
ox-d.business.com,1.0,0.0,0.0,0.0,0.0
ox-d.ghanaweb.com,0.0,0.0,1.0,0.0,0.0
ox-d.sanduskynewspapers.com,0.0,0.0,0.0,1.0,0.0
ox-d.wayfairssp.servedbyopenx.com,0.6,0.2,0.2,0.0,0.0
pagingfunmums.com,0.0,1.0,0.0,0.0,0.0
paleomg.com,0.0,0.0,1.0,0.0,0.0
pamelageller.com,0.0,0.0,1.0,0.0,0.0
pandemic3.com,1.0,0.0,0.0,0.0,0.0
pandora.com,0.0,0.333333333333,0.666666666667,0.0,0.0
parenting.blogs.nytimes.com,0.0,0.0,1.0,0.0,0.0
parentingcollective.com,0.0,1.0,0.0,0.0,0.0
parentstate.com,0.0,0.0,1.0,0.0,0.0
passionforsavings.com,0.0,0.0,1.0,0.0,0.0
pastrychefonline.com,0.0,1.0,0.0,0.0,0.0
patch.com,0.0,0.666666666667,0.333333333333,0.0,0.0
patriotnewswire.com,0.0,0.0,1.0,0.0,0.0
patriotupdate.com,1.0,0.0,0.0,0.0,0.0
pattayadailynews.com,0.0,0.0,0.0,1.0,0.0
paytelecom.com,0.0,0.0,0.0,0.0,1.0
pcmag.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
pe.alltopics.com,0.0,0.0,0.0,1.0,0.0
perezhilton.com,0.571428571429,0.142857142857,0.0,0.142857142857,0.142857142857
perfectlytimedimages.com,0.25,0.0,0.75,0.0,0.0
personajes.lanacion.com.ar,0.0,1.0,0.0,0.0,0.0
personalexcellence.co,0.0,0.0,0.0,0.0,1.0
perth-wrx.com,0.0,0.0,1.0,0.0,0.0
pet360.com,1.0,0.0,0.0,0.0,0.0
petguide.com,0.5,0.0,0.5,0.0,0.0
petmd.com,0.0,0.0,1.0,0.0,0.0
petsdigestonline.com,0.0,1.0,0.0,0.0,0.0
phandroid.com,0.0,0.0,0.0,0.0,1.0
philly.curbed.com,1.0,0.0,0.0,0.0,0.0
phillymag.com,0.0,0.333333333333,0.666666666667,0.0,0.0
phinphanatic.com,1.0,0.0,0.0,0.0,0.0
phonearena.com,0.0,0.0,0.0,0.0,1.0
photo.net,0.0,0.0,1.0,0.0,0.0
photobucket.com,0.285714285714,0.142857142857,0.428571428571,0.142857142857,0.0
photos.al.com,0.0,0.0,0.0,1.0,0.0
photos.toofab.com,0.25,0.25,0.5,0.0,0.0
phtv.me,0.0,1.0,0.0,0.0,0.0
physics.tutorvista.com,0.0,0.0,0.0,1.0,0.0
pickles.viralnova.com,1.0,0.0,0.0,0.0,0.0
picky-palate.com,0.0,1.0,0.0,0.0,0.0
pinchmysalt.com,0.0,0.0,1.0,0.0,0.0
pinkisthenewblog.com,0.0,0.5,0.0,0.5,0.0
pit.247sports.com,1.0,0.0,0.0,0.0,0.0
pix11.com,1.0,0.0,0.0,0.0,0.0
pjmedia.com,0.0,0.5,0.5,0.0,0.0
pl.bab.la,0.0,0.0,1.0,0.0,0.0
plan.shoprite.com,0.0,0.0,1.0,0.0,0.0
plasticsurgerystar.com,1.0,0.0,0.0,0.0,0.0
play.spotify.com,1.0,0.0,0.0,0.0,0.0
playbestgame.net,0.0,1.0,0.0,0.0,0.0
playbuzz.com,0.0,0.0,0.0,1.0,0.0
player.listenlive.co,1.0,0.0,0.0,0.0,0.0
player.rtl.fr,0.0,0.0,1.0,0.0,0.0
playlist.com,0.0,0.0,0.0,1.0,0.0
plgdbczsadefh.ga,0.0,1.0,0.0,0.0,0.0
plutobrat.com,0.0,1.0,0.0,0.0,0.0
poconorecord.com,0.0,1.0,0.0,0.0,0.0
pof.com,1.0,0.0,0.0,0.0,0.0
pogo.com,0.0,0.0,1.0,0.0,0.0
politicalroute.com,0.0,1.0,0.0,0.0,0.0
politico.com,0.0,1.0,0.0,0.0,0.0
popcrush.com,0.0,1.0,0.0,0.0,0.0
pophitz.com,0.0,0.333333333333,0.666666666667,0.0,0.0
popnom.com,1.0,0.0,0.0,0.0,0.0
popshockshare.com,0.0,0.0,1.0,0.0,0.0
popsite25.com,0.0,0.5,0.5,0.0,0.0
popularliberty.com,1.0,0.0,0.0,0.0,0.0
portablemedia.manualsonline.com,1.0,0.0,0.0,0.0,0.0
post-gazette.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
poultry.baseball.cbssports.com,0.0,0.0,1.0,0.0,0.0
powerlineblog.com,0.0,0.0,1.0,0.0,0.0
powernationtv.com,0.0,1.0,0.0,0.0,0.0
powertool.manualsonline.com,1.0,0.0,0.0,0.0,0.0
premium-health-channel-1.com,1.0,0.0,0.0,0.0,0.0
premiumcanadianpublisher.ca,0.0,1.0,0.0,0.0,0.0
premiumpublisher.com,0.0,1.0,0.0,0.0,0.0
premiumsocialsite.com,0.25,0.5,0.25,0.0,0.0
prevention.com,0.0,1.0,0.0,0.0,0.0
previously.tv,0.0,0.5,0.5,0.0,0.0
primetraveling.com,0.0,1.0,0.0,0.0,0.0
printable-cards.gotfreecards.com,0.0,0.0,1.0,0.0,0.0
privacy.about.com,0.0,0.0,1.0,0.0,0.0
probuilds.net,1.0,0.0,0.0,0.0,0.0
profit.ndtv.com,0.0,1.0,0.0,0.0,0.0
profootballfocus.com,0.0,1.0,0.0,0.0,0.0
profootballtalk.nbcsports.com,0.25,0.25,0.0,0.5,0.0
projectevemoms.com,0.0,1.0,0.0,0.0,0.0
projectevemoney.com,0.0,1.0,0.0,0.0,0.0
prom-date.littlethings.com,0.0,0.0,0.0,1.0,0.0
pronto.com,0.0,1.0,0.0,0.0,0.0
psychology.about.com,0.0,1.0,0.0,0.0,0.0
pubads.g.doubleclick.net,0.0,0.0,1.0,0.0,0.0
punchbowl.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
puppy-baby.littlethings.com,0.0,1.0,0.0,0.0,0.0
puppytoob.com,0.0,0.0,1.0,0.0,0.0
purelyfootball.com,1.0,0.0,0.0,0.0,0.0
puretopics.com,0.0,1.0,0.0,0.0,0.0
purevolume.com,0.0,1.0,0.0,0.0,0.0
push.abs-cbn.com,0.0,1.0,0.0,0.0,0.0
puzzleanddragonsforum.com,0.0,1.0,0.0,0.0,0.0
pvponline.com,0.0,0.0,1.0,0.0,0.0
q13fox.com,0.0,0.5,0.5,0.0,0.0
qa.alltopics.com,0.0,0.0,0.0,1.0,0.0
qbprom.littlethings.com,0.0,1.0,0.0,0.0,0.0
qoly.jp,1.0,0.0,0.0,0.0,0.0
qpolitical.com,0.0,1.0,0.0,0.0,0.0
questionablecontent.net,0.0,0.0,1.0,0.0,0.0
quick-jobs.com,0.0,0.0,1.0,0.0,0.0
quickcookingguide.com,0.0,0.0,0.0,1.0,0.0
quiltville.blogspot.com,0.0,1.0,0.0,0.0,0.0
quiz.littlethings.com,0.0,1.0,0.0,0.0,0.0
quizdoo.com,1.0,0.0,0.0,0.0,0.0
quizlet.com,0.714285714286,0.0,0.285714285714,0.0,0.0
quizly.in,0.0,1.0,0.0,0.0,0.0
quote.foxbusiness.com,1.0,0.0,0.0,0.0,0.0
quotery.com,0.5,0.5,0.0,0.0,0.0
racetrackworld.com,0.0,1.0,0.0,0.0,0.0
rachelschultz.com,1.0,0.0,0.0,0.0,0.0
racinggamecentral.com,0.0,1.0,0.0,0.0,0.0
racinggames.me,0.0,0.0,1.0,0.0,0.0
racingjunk.com,0.0,0.0,1.0,0.0,0.0
racked.com,0.0,0.5,0.5,0.0,0.0
radaronline.com,0.307692307692,0.307692307692,0.230769230769,0.0769230769231,0.0769230769231
radio.com,1.0,0.0,0.0,0.0,0.0
radiopaedia.org,0.0,1.0,0.0,0.0,0.0
raindefence.hubpages.com,0.0,0.0,1.0,0.0,0.0
rainonatinroof.com,1.0,0.0,0.0,0.0,0.0
randolphcountyheraldtribune.com,0.0,0.0,1.0,0.0,0.0
randomenthusiasm.com,0.0,0.0,1.0,0.0,0.0
ranker.com,0.5,0.5,0.0,0.0,0.0
rankingsandreviews.com,0.0,0.25,0.5,0.25,0.0
rantchic.com,0.0,0.0,1.0,0.0,0.0
rantfinance.com,0.0,0.0,0.0,0.0,1.0
rantfood.com,0.0,0.0,1.0,0.0,0.0
ranthollywood.com,1.0,0.0,0.0,0.0,0.0
rantlifestyle.com,0.4,0.2,0.2,0.2,0.0
rantpets.com,1.0,0.0,0.0,0.0,0.0
rantplaces.com,0.0,0.0,1.0,0.0,0.0
rantpolitical.com,1.0,0.0,0.0,0.0,0.0
rantsports.com,0.0,0.0,0.0,1.0,0.0
rare.us,0.25,0.0,0.0,0.75,0.0
rasamalaysia.com,0.0,0.5,0.0,0.0,0.5
ratemyprofessors.com,1.0,0.0,0.0,0.0,0.0
ratemyserver.net,0.0,0.0,0.0,1.0,0.0
ratp.fr,0.0,0.0,1.0,0.0,0.0
rawfoodrecipes.com,0.0,1.0,0.0,0.0,0.0
reagancoalition.com,1.0,0.0,0.0,0.0,0.0
realestate.nj.com,0.0,0.0,0.0,0.0,1.0
realitysteve.com,0.5,0.5,0.0,0.0,0.0
realmedia.com,1.0,0.0,0.0,0.0,0.0
realsimpleholidays.com,0.0,1.0,0.0,0.0,0.0
realtor.com,0.0,0.333333333333,0.0,0.333333333333,0.333333333333
recentboardgames.com,0.0,1.0,0.0,0.0,0.0
recetas.lanacion.com.ar,0.0,1.0,0.0,0.0,0.0
recipechart.com,0.0,0.0,0.0,1.0,0.0
recipehangouts.com,0.0,0.5,0.5,0.0,0.0
recipes.answers.com,0.0,1.0,0.0,0.0,0.0
recipes.sparkpeople.com,0.0,0.5,0.5,0.0,0.0
recipesfoodandcooking.com,0.0,1.0,0.0,0.0,0.0
recruiting.scout.com,0.0,0.0,1.0,0.0,0.0
redbookmag.com,0.0,1.0,0.0,0.0,0.0
redtri.com,0.0,0.0,1.0,0.0,0.0
reference.com,0.375,0.125,0.375,0.125,0.0
refleximmo.com,0.0,0.0,1.0,0.0,0.0
refreshinglyhealthy.com,0.0,1.0,0.0,0.0,0.0
reg.ebay.co.uk,0.0,0.0,0.0,1.0,0.0
registerguard.com,0.0,1.0,0.0,0.0,0.0
related.fitnessmagazine.com,0.0,1.0,0.0,0.0,0.0
relentlessforwardcommotion.com,0.0,0.0,1.0,0.0,0.0
relevantmagazine.com,1.0,0.0,0.0,0.0,0.0
rentalhouses.com,0.0,1.0,0.0,0.0,0.0
rentals.com,0.5,0.5,0.0,0.0,0.0
rentbits.com,1.0,0.0,0.0,0.0,0.0
reporticle.com,0.0,1.0,0.0,0.0,0.0
reportimes.com,0.0,1.0,0.0,0.0,0.0
republican-eagle.com,1.0,0.0,0.0,0.0,0.0
republika.co.id,1.0,0.0,0.0,0.0,0.0
reviewjournal.com,1.0,0.0,0.0,0.0,0.0
revolvy.com,1.0,0.0,0.0,0.0,0.0
rewards.wiky.com,0.0,0.0,1.0,0.0,0.0
rightmedia.site-not-provided,0.148148148148,0.333333333333,0.37037037037,0.111111111111,0.037037037037
rightwingnews.com,0.666666666667,0.0,0.333333333333,0.0,0.0
robotokyo.com,0.0,1.0,0.0,0.0,0.0
rockyou.com,1.0,0.0,0.0,0.0,0.0
rodeosusa.com,0.0,0.0,1.0,0.0,0.0
rogersmedia.ca,1.0,0.0,0.0,0.0,0.0
ron.undertone.com,0.0,0.0,1.0,0.0,0.0
roosterteeth.com,1.0,0.0,0.0,0.0,0.0
roosterteeth.wikia.com,0.0,0.0,1.0,0.0,0.0
ros.ebay.com.au,0.0,0.0,1.0,0.0,0.0
rosie.littlethings.com,1.0,0.0,0.0,0.0,0.0
rotoworld.com,1.0,0.0,0.0,0.0,0.0
router.infolinks.com,0.0,1.0,0.0,0.0,0.0
routerloginnetgear.com,0.0,1.0,0.0,0.0,0.0
rt.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
rtb.theadmerc.com,0.0,1.0,0.0,0.0,0.0
rubigame.com,0.0,0.0,0.333333333333,0.666666666667,0.0
rudefeed.com,0.0,0.0,1.0,0.0,0.0
ruffledblog.com,0.0,1.0,0.0,0.0,0.0
rumandmonkey.com,1.0,0.0,0.0,0.0,0.0
rumordaily.com,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
rumorfix.com,1.0,0.0,0.0,0.0,0.0
rumorsandrants.com,0.0,0.0,0.0,0.0,1.0
runbikeswim.org,0.0,0.0,0.5,0.5,0.0
runhaven.com,0.0,1.0,0.0,0.0,0.0
runmanclub.net,0.0,0.0,1.0,0.0,0.0
runningaddicts.com,0.0,1.0,0.0,0.0,0.0
runningintheusa.com,0.5,0.5,0.0,0.0,0.0
runt-of-the-web.com,1.0,0.0,0.0,0.0,0.0
russia-blogs.com,0.0,1.0,0.0,0.0,0.0
rv-roadtrips.thefuntimesguide.com,1.0,0.0,0.0,0.0,0.0
rya.rockyou.com,0.0,1.0,0.0,0.0,0.0
rz.alltopics.com,0.0,0.0,0.0,1.0,0.0
rzrforums.net,0.0,1.0,0.0,0.0,0.0
s-cdn.phonearena.com,0.0,0.0,0.2,0.2,0.6
s.ad129m.com,1.0,0.0,0.0,0.0,0.0
s.ad134m.com,1.0,0.0,0.0,0.0,0.0
s.admaym.com,0.0,0.0,1.0,0.0,0.0
s.telegraph.co.uk,0.0,1.0,0.0,0.0,0.0
s0.patient.co.uk,0.5,0.5,0.0,0.0,0.0
s1341.photobucket.com,0.0,1.0,0.0,0.0,0.0
s1376.photobucket.com,0.0,0.0,0.0,1.0,0.0
s288.photobucket.com,0.0,0.0,1.0,0.0,0.0
s290.photobucket.com,1.0,0.0,0.0,0.0,0.0
s2smagazine.com,0.0,1.0,0.0,0.0,0.0
sacbee.com,0.0,0.0,1.0,0.0,0.0
safelinksreview.com,0.0,0.0,0.0,1.0,0.0
safeurls.eu,0.0,0.0,0.0,0.0,1.0
salary.com,0.0,0.333333333333,0.666666666667,0.0,0.0
sallysbakingaddiction.com,0.2,0.4,0.4,0.0,0.0
salon.com,0.0,0.0,0.0,1.0,0.0
samsung.youmobile.org,0.0,0.0,0.0,0.0,1.0
samuraigoal.doorblog.jp,1.0,0.0,0.0,0.0,0.0
sandiego.eventful.com,0.0,0.0,1.0,0.0,0.0
sandiego.suntimes.com,0.0,0.0,1.0,0.0,0.0
sarahbessey.com,1.0,0.0,0.0,0.0,0.0
saratogian.com,0.0,0.0,1.0,0.0,0.0
saturdaydownsouth.com,0.0,1.0,0.0,0.0,0.0
satwcomic.com,0.0,0.0,1.0,0.0,0.0
saved.wimp.com,1.0,0.0,0.0,0.0,0.0
savedbylovecreations.com,1.0,0.0,0.0,0.0,0.0
sbnation.com,0.333333333333,0.5,0.0,0.166666666667,0.0
sc.alltopics.com,0.0,0.0,0.0,1.0,0.0
science.howstuffworks.com,0.0,1.0,0.0,0.0,0.0
scienceworldreport.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
scoobydoo.wikia.com,0.0,0.0,0.0,1.0,0.0
scooterbros.com,0.0,1.0,0.0,0.0,0.0
scores.espn.go.com,0.0,0.0,1.0,0.0,0.0
scrabblefb-live2.sn.eamobile.com,1.0,0.0,0.0,0.0,0.0
screen.answers.com,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.166666666667
screen.yahoo.com,1.0,0.0,0.0,0.0,0.0
screengrabber.deadspin.com,0.0,0.0,0.0,1.0,0.0
screenrant.com,0.142857142857,0.428571428571,0.142857142857,0.142857142857,0.142857142857
search.azlyrics.com,1.0,0.0,0.0,0.0,0.0
search.iminent.com,0.0,1.0,0.0,0.0,0.0
search.jsonline.com,0.0,0.0,1.0,0.0,0.0
search.nola.com,1.0,0.0,0.0,0.0,0.0
seawater.diply.com,0.0,0.0,1.0,0.0,0.0
secure.dailyhoroscopes.net,0.0,0.0,0.0,1.0,0.0
seekingalpha.com,0.333333333333,0.0,0.666666666667,0.0,0.0
semarafunds.com,0.0,1.0,0.0,0.0,0.0
seniorpeoplemeet.com,0.0,0.0,1.0,0.0,0.0
sentence.yourdictionary.com,0.0,1.0,0.0,0.0,0.0
seoulsunday.com,0.0,0.0,1.0,0.0,0.0
seriouseats.com,0.0,0.0,1.0,0.0,0.0
seriouslyforreal.com,0.0,1.0,0.0,0.0,0.0
shareappsworld.com,0.0,0.0,1.0,0.0,0.0
shareba.com,0.0,0.0,1.0,0.0,0.0
sharetv.com,1.0,0.0,0.0,0.0,0.0
sharkstop.com,0.0,1.0,0.0,0.0,0.0
shawmedia.ca,0.25,0.25,0.25,0.0,0.25
sheppardsoftware.com,0.0,0.0,1.0,0.0,0.0
shimamurakun.net,1.0,0.0,0.0,0.0,0.0
shockwave.com,0.0,1.0,0.0,0.0,0.0
shop-wom.microsoftadvertisingexchange.com.au,0.0,1.0,0.0,0.0,0.0
shop.advanceautoparts.com,1.0,0.0,0.0,0.0,0.0
show.wwbads.com,0.0,0.333333333333,0.333333333333,0.333333333333,0.0
showads.pubmatic.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
sidefiles.com,1.0,0.0,0.0,0.0,0.0
sidelinetrends.com,0.0,1.0,0.0,0.0,0.0
sidereel.com,1.0,0.0,0.0,0.0,0.0
silverandblackpride.com,1.0,0.0,0.0,0.0,0.0
simplelifemom.com,0.0,1.0,0.0,0.0,0.0
simplemomblog.com,0.0,1.0,0.0,0.0,0.0
simplylivinghealthy.org,0.0,1.0,0.0,0.0,0.0
sims.wikia.com,0.0,0.0,0.0,1.0,0.0
sing.wimp.com,1.0,0.0,0.0,0.0,0.0
singersroom.com,0.0,1.0,0.0,0.0,0.0
site24.way2sms.com,0.0,0.0,1.0,0.0,0.0
sixpenceee.com,0.0,0.0,1.0,0.0,0.0
skinwing.com,0.0,0.0,0.0,1.0,0.0
sky.com,0.0,0.0,1.0,0.0,0.0
skype.com,0.375,0.25,0.375,0.0,0.0
skyscanner.dk,0.0,0.0,1.0,0.0,0.0
slader.com,0.0,0.0,0.5,0.5,0.0
slate.com,1.0,0.0,0.0,0.0,0.0
sleepfoundation.org,0.0,0.0,1.0,0.0,0.0
slickamericans.com,0.5,0.0,0.333333333333,0.166666666667,0.0
slickdeals.net,0.166666666667,0.0833333333333,0.666666666667,0.0833333333333,0.0
sliptalk.com,1.0,0.0,0.0,0.0,0.0
slots.pch.com,1.0,0.0,0.0,0.0,0.0
sltrib.com,0.5,0.0,0.0,0.5,0.0
smackjeeves.com,0.0,0.0,1.0,0.0,0.0
smallbusiness.chron.com,0.5,0.5,0.0,0.0,0.0
smallseotools.com,0.0,0.0,1.0,0.0,0.0
smartsource.com,0.0,0.0,1.0,0.0,0.0
smbc-comics.com,0.333333333333,0.0,0.666666666667,0.0,0.0
smith-wessonforum.com,0.5,0.0,0.5,0.0,0.0
snagajob.com,0.0,0.0,0.0,1.0,0.0
snapwidget.com,0.0,0.0,1.0,0.0,0.0
snookinicole.com,0.0,0.0,0.0,1.0,0.0
snowbrains.com,1.0,0.0,0.0,0.0,0.0
soccer-douga.com,1.0,0.0,0.0,0.0,0.0
socialblade.com,0.0,0.0,0.0,1.0,0.0
sofree.cc,0.0,0.0,1.0,0.0,0.0
songmeanings.com,0.0,0.5,0.5,0.0,0.0
sonsoflibertymedia.com,0.0,0.0,1.0,0.0,0.0
sonsofsamhorn.net,1.0,0.0,0.0,0.0,0.0
soopermexican.com,1.0,0.0,0.0,0.0,0.0
sourceforge.net,0.0,0.0,0.0,0.5,0.5
southernbite.com,1.0,0.0,0.0,0.0,0.0
southernfood.about.com,0.0,1.0,0.0,0.0,0.0
southernhospitalityblog.com,0.0,1.0,0.0,0.0,0.0
space-facts.com,1.0,0.0,0.0,0.0,0.0
space.com,0.0,0.0,1.0,0.0,0.0
spaceshipsandlaserbeams.com,0.0,0.0,1.0,0.0,0.0
spaghettisauceandmeatballs.com,0.0,0.0,1.0,0.0,0.0
spark.tentonhammer.com,0.0,0.0,0.0,1.0,0.0
sparkpeople.com,0.0,0.0,1.0,0.0,0.0
spartansofball0.tripod.com,0.0,1.0,0.0,0.0,0.0
spectator.sme.sk,0.0,0.0,1.0,0.0,0.0
speedsociety.com,0.0,0.0,1.0,0.0,0.0
spendcrazy.net,0.125,0.25,0.125,0.5,0.0
spicysouthernkitchen.com,0.0,1.0,0.0,0.0,0.0
spikey.com,0.285714285714,0.0,0.428571428571,0.285714285714,0.0
spin.ph,0.0,0.0,1.0,0.0,0.0
splitsider.com,0.5,0.0,0.5,0.0,0.0
sploid.gizmodo.com,1.0,0.0,0.0,0.0,0.0
sporcle.com,1.0,0.0,0.0,0.0,0.0
sport-basics.com,0.0,1.0,0.0,0.0,0.0
sportingcharts.com,0.0,1.0,0.0,0.0,0.0
sports-kings.com,0.0,0.0,1.0,0.0,0.0
sports-reference.com,0.0,1.0,0.0,0.0,0.0
sports.khan.co.kr,1.0,0.0,0.0,0.0,0.0
sports.yahoo.com,0.463414634146,0.0731707317073,0.268292682927,0.121951219512,0.0731707317073
sportschew.com,0.0,1.0,0.0,0.0,0.0
sportsglory.com,0.0,0.0,1.0,0.0,0.0
sportsgoals.com,0.0,0.0,1.0,0.0,0.0
sportslogs.com,1.0,0.0,0.0,0.0,0.0
sportsrecapdaily.com,0.0,1.0,0.0,0.0,0.0
sportsworldnews.com,1.0,0.0,0.0,0.0,0.0
spreadsheets.about.com,0.0,0.0,0.0,1.0,0.0
spreaker.com,0.0,0.0,0.0,1.0,0.0
springfieldmugshots.com,0.0,0.0,1.0,0.0,0.0
sprinkleonsarcasm.toptenhen.com,0.0,0.0,1.0,0.0,0.0
spryliving.com,0.0,1.0,0.0,0.0,0.0
sputnikmusic.com,0.0,0.0,0.0,1.0,0.0
square-pics.com,0.0,1.0,0.0,0.0,0.0
srv.alfonzorachel.com,0.0,0.0,0.0,1.0,0.0
srv.canadafreepress.com,1.0,0.0,0.0,0.0,0.0
srv.clutchmagonline.com,0.0,1.0,0.0,0.0,0.0
srv.conservativebyte.com,0.0,0.0,1.0,0.0,0.0
srv.halfbakedharvest.com,0.0,0.0,0.0,1.0,0.0
srv.libertyalliance.com,0.0,0.0,1.0,0.0,0.0
srv.patriotupdate.com,1.0,0.0,0.0,0.0,0.0
srv1.site-analytics.info,1.0,0.0,0.0,0.0,0.0
sshuffle1.sgsapps.com,0.5,0.0,0.0,0.5,0.0
stacyknows.com,1.0,0.0,0.0,0.0,0.0
standard.net,0.0,0.0,0.0,1.0,0.0
stanmoremediagroup.com,0.0,0.25,0.5,0.25,0.0
star-telegram.com,0.0,0.0,1.0,0.0,0.0
star.chinatimes.com,0.0,0.0,1.0,0.0,0.0
starbuckssecretmenu.net,0.0,0.0,1.0,0.0,0.0
starcasm.net,0.0,0.333333333333,0.666666666667,0.0,0.0
stars.topix.com,0.5,0.142857142857,0.214285714286,0.0714285714286,0.0714285714286
starsizzle.com,0.5,0.0,0.5,0.0,0.0
start.new.toshiba.com,0.5,0.0,0.5,0.0,0.0
statesman.com,0.0,0.0,1.0,0.0,0.0
stayinghealthy247.com,0.0,1.0,0.0,0.0,0.0
stereogum.com,0.0,1.0,0.0,0.0,0.0
stlouis.cardinals.mlb.com,0.0,1.0,0.0,0.0,0.0
store.curiousinventor.com,0.0,1.0,0.0,0.0,0.0
strangeandcreepy.com,0.0,1.0,0.0,0.0,0.0
strangeherring.com,0.0,1.0,0.0,0.0,0.0
stripes.com,0.0,1.0,0.0,0.0,0.0
strong-sister.mostextremenews.com,0.0,0.0,0.0,1.0,0.0
stubhub.com,0.75,0.0,0.25,0.0,0.0
studymode.com,1.0,0.0,0.0,0.0,0.0
stupideasypaleo.com,0.0,1.0,0.0,0.0,0.0
stylebistro.com,0.0,0.0,0.0,1.0,0.0
stylemoderne.com,0.0,1.0,0.0,0.0,0.0
stylishlisa.com,0.0,0.0,1.0,0.0,0.0
suchen.mobile.de,0.0,0.0,0.0,1.0,0.0
suchhappy.com,1.0,0.0,0.0,0.0,0.0
sugardoodle.net,0.0,0.0,1.0,0.0,0.0
sugarspunrun.com,0.0,0.0,1.0,0.0,0.0
suggest.com,1.0,0.0,0.0,0.0,0.0
sunsentinel.com,1.0,0.0,0.0,0.0,0.0
supercheats.com,0.0,0.0,0.0,1.0,0.0
superfame.com,1.0,0.0,0.0,0.0,0.0
surgery.about.com,1.0,0.0,0.0,0.0,0.0
survivallife.com,0.0,0.0,0.0,1.0,0.0
sushigummy.smackjeeves.com,0.0,0.0,1.0,0.0,0.0
sw.alltopics.com,0.0,0.0,0.0,1.0,0.0
swaring.co,0.0,1.0,0.0,0.0,0.0
sweetcsdesigns.com,0.0,1.0,0.0,0.0,0.0
synacor.com,0.4,0.0,0.4,0.2,0.0
t.sfglobe.com,1.0,0.0,0.0,0.0,0.0
ta.alltopics.com,0.0,0.0,0.0,1.0,0.0
tabelog.com,1.0,0.0,0.0,0.0,0.0
tabs.ultimate-guitar.com,0.0,0.6,0.4,0.0,0.0
taddlr.com,0.0,0.0,0.0,0.0,1.0
tag.sitescout.com,0.0,0.0,1.0,0.0,0.0
tagged.com,0.5,0.0,0.0,0.5,0.0
talent.aplus.com,0.0,0.0,0.0,1.0,0.0
talentegg.ca,1.0,0.0,0.0,0.0,0.0
talk.collegeconfidential.com,0.0,0.0,1.0,0.0,0.0
talkingpointsmemo.com,0.5,0.0,0.5,0.0,0.0
talksport.com,0.0,1.0,0.0,0.0,0.0
tampa.suntimes.com,1.0,0.0,0.0,0.0,0.0
tampatribune.cinesport.com,0.0,1.0,0.0,0.0,0.0
tapejamz.com,0.0,0.0,0.0,1.0,0.0
tarot.horoscope.com,1.0,0.0,0.0,0.0,0.0
tasteofcountry.com,0.25,0.25,0.25,0.25,0.0
tasty-yummies.com,0.0,1.0,0.0,0.0,0.0
tastyandhealthy.net,0.5,0.5,0.0,0.0,0.0
tastydigest.com,0.0,1.0,0.0,0.0,0.0
tastykitchen.com,0.0,0.0,1.0,0.0,0.0
taxes.about.com,1.0,0.0,0.0,0.0,0.0
tbrinks.blogspot.com,0.0,0.0,1.0,0.0,0.0
tcpfoods.com,0.0,1.0,0.0,0.0,0.0
teachertube.com,0.0,0.0,1.0,0.0,0.0
teachervision.com,0.0,0.0,1.0,0.0,0.0
